Headline,Date,url,description,image,include,section,title,hero,original_image_url
The new space race,1-Jun-16,http://www.washingtonpost.com/graphics/business/rockets/,"Commercial companies like SpaceX are starting to gain traction in the space industry. There are currently more than a dozen private rockets capsules and spaceplanes under development, with more on the way soon.",https://www.washingtonpost.com/graphics/business/rockets/img/2300-rocket-promo.jpg,1,more,The new space race,2300-rocket-promo.jpg,https://www.washingtonpost.com/graphics/business/rockets/img/2300-rocket-promo.jpg
Legendary? Lousy? How your team has fared in the NFL draft,21-Apr-16,http://www.washingtonpost.com/graphics/sports/nfl-draft-history/,"Some teams seem to always strike gold on draft day, while others just find rocks. (We're looking at you, Cleveland.) Revisit the past 20 NFL drafts to see how adept every team has been at mining top talent.",https://www.washingtonpost.com/graphics/sports/nfl-draft-history/img/nfl-draft-history-flat-promo.jpg,1,more,Legendary? Lousy? How your team has fared in the NFL draft,nfl-draft-history-flat-promo.jpg,https://www.washingtonpost.com/graphics/sports/nfl-draft-history/img/nfl-draft-history-flat-promo.jpg
What we know about the attacks in Brussels,22-Mar-16,http://washingtonpost.com/graphics/world/brussels-terrorist-attack/,"On the morning of March 22, at least 31 people were killed and more than 180 injured after three explosions rocked the airport and a metro station in Belgium's capital.",https://www.washingtonpost.com/graphics/world/brussels-terrorist-attack/img/brussels-attacks-promo-6.jpg,,more,What we know about the attacks in Brussels,brussels-attacks-promo-6.jpg,https://www.washingtonpost.com/graphics/world/brussels-terrorist-attack/img/brussels-attacks-promo-6.jpg
Everything you need to know about appointing a Supreme Court justice,20-Feb-16,http://www.washingtonpost.com/graphics/politics/scotus-nominees/,"President Obama has pledged to nominate a candidate to fill the vacancy on the Supreme Court that was created by Justice Antonin Scalia's death. Here is a look at the front-runners, the process and the history of Supreme Court appointments.",https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2016/02/20/National-Politics/Graphics/promo-nomination-process-2.jpg,1,more,Everything you need to know about appointing a Supreme Court justice,everything-you-need-to-know-about-appointing-a-supreme-court-justice-947a6d94.jpg,https://www.washingtonpost.com/r/2010-2019/WashingtonPost/2016/02/20/National-Politics/Graphics/promo-nomination-process-2.jpg
"Poor, rural areas will be most affected by Walmart closing 154 stores",5-Feb-16,http://www.washingtonpost.com/graphics/business/walmart-closings/,Here is a look at the neighborhoods where Walmart is closing its doors.,https://www.washingtonpost.com/graphics/business/walmart-closings/img/walmart-promo.jpg,1,more,"Poor, rural areas will be most affected by Walmart closing 154 stores",walmart-promo.jpg,https://www.washingtonpost.com/graphics/business/walmart-closings/img/walmart-promo.jpg
What happens when an unaccompanied minor is caught at the U.S.-Mexico Border,26-Jan-16,http://apps.washingtonpost.com/g/page/national/what-happens-when-an-unaccompanied-minor-is-caught-at-the-us-mexico-border/1944/,"By the end of 2014, more than 68,600 children had arrived at the United States' southern border unaccompanied.",http://apps.washingtonpost.com/g/page/national/what-happens-when-an-unaccompanied-minor-is-caught-at-the-us-mexico-border/1944/,,more,What happens when an unaccompanied minor is caught at the U.S.-Mexico Border,1944.jpg,http://apps.washingtonpost.com/g/page/national/what-happens-when-an-unaccompanied-minor-is-caught-at-the-us-mexico-border/1944/
2008: The year in photos,8/4/09,https://flickr.com/photos/timmeko/3788352905/,I designed this interactive package that highlighted the best photos from the Columbus Dispatch's photographers in 2008. Photographers narrated the stories behind the photos. audio.dispatch.com/flash/08yip/year.html,/Users/mekot/mcp-files/timmeko-dot-com/flickr/2008-the-year-in-photos_3788352905_o.png,,more,2008: The year in photos,2008-the-year-in-photos_3788352905_o.png,/Users/mekot/mcp-files/timmeko-dot-com/flickr/2008-the-year-in-photos_3788352905_o.png
2009 NCAA interactive brackets,8/4/09,https://flickr.com/photos/timmeko/3788353585/,Interactive brackets for the 2009 NCAA basketball tournament. Users could mouse-over any team for more information (displayed at the top of the screen). http://audio.dispatch.com/flash/09brackets/09brackets_031409.html,/Users/mekot/mcp-files/timmeko-dot-com/flickr/2009-ncaa-interactive-brackets_3788353585_o.png,,more,2009 NCAA interactive brackets,2009-ncaa-interactive-brackets_3788353585_o.png,/Users/mekot/mcp-files/timmeko-dot-com/flickr/2009-ncaa-interactive-brackets_3788353585_o.png
2009 Statewide issues map,11/4/09,https://flickr.com/photos/timmeko/4074847453/,Fully automatic and interactive map linked to the Ohio Secretary of State's website.audio.dispatch.com/flash/election/election.html,/Users/mekot/mcp-files/timmeko-dot-com/flickr/2009-statewide-issues-map_4074847453_o.png,,more,2009 Statewide issues map,2009-statewide-issues-map_4074847453_o.png,/Users/mekot/mcp-files/timmeko-dot-com/flickr/2009-statewide-issues-map_4074847453_o.png
2009 Year in Photos,1/21/10,https://flickr.com/photos/timmeko/4293569434/,Interactive feature to go with the 2009 Year in Photos Special Section video,/Users/mekot/mcp-files/timmeko-dot-com/flickr/2009-year-in-photos_4293569434_o.jpg,,more,2009 Year in Photos,2009-year-in-photos_4293569434_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/2009-year-in-photos_4293569434_o.jpg
2011 Urban Institute Cross-topic publications,2/21/12,https://flickr.com/photos/timmeko/6916574219/,interactive graphic that shows frequency of cross-topic publications.,/Users/mekot/mcp-files/timmeko-dot-com/flickr/2011-urban-institute-cross-topic-publications_6916574219_o.jpg,,more,2011 Urban Institute Cross-topic publications,2011-urban-institute-cross-topic-publications_6916574219_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/2011-urban-institute-cross-topic-publications_6916574219_o.jpg
27 Weeks: Long-term Unemployment in America,3/18/14,https://flickr.com/photos/timmeko/13231831485/,"Web feature: urbn.is/LTU Four years after the end of the Great Recession, long-term unemployment remains at record high levels. As of June 2013, 4.2 million people—a staggering 36.7 percent of the unemployed—have been out of work for longer than six months.",/Users/mekot/mcp-files/timmeko-dot-com/flickr/27-weeks-long-term-unemployment-in-america_13231831485_o.png,1,more,27 Weeks: Long-term Unemployment in America,27-weeks-long-term-unemployment-in-america_13231831485_o.png,/Users/mekot/mcp-files/timmeko-dot-com/flickr/27-weeks-long-term-unemployment-in-america_13231831485_o.png
A snapshot of Ohio's cities,8/3/09,https://flickr.com/photos/timmeko/3786326724/,On the Brink was a series that looked into Ohio's large cities and whether they could return to their former glory.,/Users/mekot/mcp-files/timmeko-dot-com/flickr/a-snapshot-of-ohios-cities_3786326724_o.jpg,1,more,A snapshot of Ohio's cities,a-snapshot-of-ohios-cities_3786326724_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/a-snapshot-of-ohios-cities_3786326724_o.jpg
Alaska,8/3/09,https://flickr.com/photos/timmeko/3785523475/,,/Users/mekot/mcp-files/timmeko-dot-com/flickr/alaska_3785523475_o.jpg,,more,Alaska,alaska_3785523475_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/alaska_3785523475_o.jpg
Ardi,10/7/09,https://flickr.com/photos/timmeko/3990346735/,"A look at the fossilized skeleton of 'Ardi,' a 4 million year old human ancestor.",/Users/mekot/mcp-files/timmeko-dot-com/flickr/ardi_3990346735_o.jpg,1,more,Ardi,ardi_3990346735_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/ardi_3990346735_o.jpg
Backyard Barbecue History,1/30/10,https://flickr.com/photos/timmeko/4314470119/,Pull-apart graphic of the 'big mama burger.' I actually ate this monstrosity.,/Users/mekot/mcp-files/timmeko-dot-com/flickr/backyard-barbecue-history_4314470119_o.jpg,1,more,Backyard Barbecue History,backyard-barbecue-history_4314470119_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/backyard-barbecue-history_4314470119_o.jpg
Beetle blitz,8/3/09,https://flickr.com/photos/timmeko/3786335324/,A look at the lady-bugs that are being studied as part of an Ohio State University project.,/Users/mekot/mcp-files/timmeko-dot-com/flickr/beetle-blitz_3786335324_o.jpg,,more,Beetle blitz,beetle-blitz_3786335324_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/beetle-blitz_3786335324_o.jpg
Beyond cancer,8/4/09,https://flickr.com/photos/timmeko/3788354561/,"Interactive presentation about life after cancer. I produced interactive graphics, an audio slideshow and a section featuring audio-driven biographies. I also edited the audio for each biography. audio.dispatch.com/flash/survivors/cancer.swf",/Users/mekot/mcp-files/timmeko-dot-com/flickr/beyond-cancer_3788354561_o.png,,more,Beyond cancer,beyond-cancer_3788354561_o.png,/Users/mekot/mcp-files/timmeko-dot-com/flickr/beyond-cancer_3788354561_o.png
Birds,9/11/09,https://flickr.com/photos/timmeko/3909835830/,,/Users/mekot/mcp-files/timmeko-dot-com/flickr/birds_3909835830_o.jpg,,more,Birds,birds_3909835830_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/birds_3909835830_o.jpg
Boom with a view,8/3/09,https://flickr.com/photos/timmeko/3785525539/,Where does the sound come from with fireworks?,/Users/mekot/mcp-files/timmeko-dot-com/flickr/boom-with-a-view_3785525539_o.jpg,1,more,Boom with a view,boom-with-a-view_3785525539_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/boom-with-a-view_3785525539_o.jpg
Borrowed time,8/4/09,https://flickr.com/photos/timmeko/3788350773/,Interactive maps created with Google's map API for flash. Map content was created with ArcView.,/Users/mekot/mcp-files/timmeko-dot-com/flickr/borrowed-time_3788350773_o.png,,more,Borrowed time,borrowed-time_3788350773_o.png,/Users/mekot/mcp-files/timmeko-dot-com/flickr/borrowed-time_3788350773_o.png
Building a snow fort,8/3/09,https://flickr.com/photos/timmeko/3786346248/,Showing children how to build a proper snow fort.,/Users/mekot/mcp-files/timmeko-dot-com/flickr/building-a-snow-fort_3786346248_o.jpg,1,more,Building a snow fort,building-a-snow-fort_3786346248_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/building-a-snow-fort_3786346248_o.jpg
Cannabis seizures,9/7/09,https://flickr.com/photos/timmeko/3897765880/,An interactive map of cannabis seizures in each of Ohio's counties. This map is set up so that it can be repurposed or updated from a spreadsheet with very little work and would take no more than five minutes,/Users/mekot/mcp-files/timmeko-dot-com/flickr/cannabis-seizures_3897765880_o.png,,more,Cannabis seizures,cannabis-seizures_3897765880_o.png,/Users/mekot/mcp-files/timmeko-dot-com/flickr/cannabis-seizures_3897765880_o.png
Cave dwellers,8/3/09,https://flickr.com/photos/timmeko/3786335734/,This is one of my favorite graphics. The double-truck infographic explains the different life forms found in Ohio's caves. The cave illustration was created out of aluminum foil which was then painted in Photoshop. View it full-sized for the full effect.,/Users/mekot/mcp-files/timmeko-dot-com/flickr/cave-dwellers_3786335734_o.jpg,1,more,Cave dwellers,cave-dwellers_3786335734_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/cave-dwellers_3786335734_o.jpg
Changing the Face of Immigration,3/26/13,https://flickr.com/photos/timmeko/8592643296/,A switch to a skill-based immigration system will shift the demographics of immigration in America.,/Users/mekot/mcp-files/timmeko-dot-com/flickr/changing-the-face-of-immigration_8592643296_o.jpg,,more,Changing the Face of Immigration,changing-the-face-of-immigration_8592643296_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/changing-the-face-of-immigration_8592643296_o.jpg
Chicago,8/3/09,https://flickr.com/photos/timmeko/3786336534/,,/Users/mekot/mcp-files/timmeko-dot-com/flickr/chicago_3786336534_o.jpg,,more,Chicago,chicago_3786336534_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/chicago_3786336534_o.jpg
Children of Immigrants Data Tool,5/7/14,https://flickr.com/photos/timmeko/14129545991/,"Interactive data tool that I designed and developed. Built using D3, HTML, CSS, and Javascript. View the interactive: datatools.urban.org/features/childrenOfImmigrants/chart/c...",/Users/mekot/mcp-files/timmeko-dot-com/flickr/children-of-immigrants-data-tool_14129545991_o.png,,more,Children of Immigrants Data Tool,children-of-immigrants-data-tool_14129545991_o.png,/Users/mekot/mcp-files/timmeko-dot-com/flickr/children-of-immigrants-data-tool_14129545991_o.png
Circuit,11/5/10,https://flickr.com/photos/timmeko/5147010781/,,/Users/mekot/mcp-files/timmeko-dot-com/flickr/circuit_5147010781_o.jpg,,more,Circuit,circuit_5147010781_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/circuit_5147010781_o.jpg
Columbus at a glance,8/3/09,https://flickr.com/photos/timmeko/3785517955/,A single day in the 'On the brink' series.,/Users/mekot/mcp-files/timmeko-dot-com/flickr/columbus-at-a-glance_3785517955_o.jpg,,more,Columbus at a glance,columbus-at-a-glance_3785517955_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/columbus-at-a-glance_3785517955_o.jpg
Comfest,1/30/10,https://flickr.com/photos/timmeko/4314469833/,illustration for Columbus' annual 'community festival.' Everything was drawn in Adobe Illustrator.,/Users/mekot/mcp-files/timmeko-dot-com/flickr/comfest_4314469833_o.jpg,1,more,Comfest,comfest_4314469833_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/comfest_4314469833_o.jpg
Countering counterfeiters,1/21/10,https://flickr.com/photos/timmeko/4291691541/,The anti-counterfeiting measures used in modern US currency.,/Users/mekot/mcp-files/timmeko-dot-com/flickr/countering-counterfeiters_4291691541_o.jpg,,more,Countering counterfeiters,countering-counterfeiters_4291691541_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/countering-counterfeiters_4291691541_o.jpg
Counting down to zero,8/3/09,https://flickr.com/photos/timmeko/3785522615/,Ways to make your home carbon neutral.,/Users/mekot/mcp-files/timmeko-dot-com/flickr/counting-down-to-zero_3785522615_o.jpg,1,more,Counting down to zero,counting-down-to-zero_3785522615_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/counting-down-to-zero_3785522615_o.jpg
Cracking the Codes,3/2/13,https://flickr.com/photos/timmeko/8522010140/,Illustration developed for The Center for Public Integrity.,/Users/mekot/mcp-files/timmeko-dot-com/flickr/cracking-the-codes_8522010140_l.jpg,1,more,Cracking the Codes,cracking-the-codes_8522010140_l.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/cracking-the-codes_8522010140_l.jpg
Death Perceptions,8/4/09,https://flickr.com/photos/timmeko/3788353233/,"I designed and programmed this interactive package about those who deal with death on a daily basis as part of their jobs. Features included video, interactive graphics and databases. www.dispatch.com/death",/Users/mekot/mcp-files/timmeko-dot-com/flickr/death-perceptions_3788353233_o.png,,more,Death Perceptions,death-perceptions_3788353233_o.png,/Users/mekot/mcp-files/timmeko-dot-com/flickr/death-perceptions_3788353233_o.png
Digitizing Abuse,3/26/13,https://flickr.com/photos/timmeko/8591545717/,One in four teens in a relationship are abused via technology. (illustrations by Daniel Wolfe),/Users/mekot/mcp-files/timmeko-dot-com/flickr/digitizing-abuse_8591545717_o.jpg,,more,Digitizing Abuse,digitizing-abuse_8591545717_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/digitizing-abuse_8591545717_o.jpg
Eclipsing Hank,1/30/10,https://flickr.com/photos/timmeko/4314470075/,prototype for the day that Barry Bonds surpassed Hank Aaron's home run record,/Users/mekot/mcp-files/timmeko-dot-com/flickr/eclipsing-hank_4314470075_o.jpg,,more,Eclipsing Hank,eclipsing-hank_4314470075_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/eclipsing-hank_4314470075_o.jpg
El Nino,9/11/09,https://flickr.com/photos/timmeko/3909054779/,,/Users/mekot/mcp-files/timmeko-dot-com/flickr/el-nino_3909054779_o.jpg,,more,El Nino,el-nino_3909054779_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/el-nino_3909054779_o.jpg
Empty boots,1/30/10,https://flickr.com/photos/timmeko/4315205826/,Illustration about the toll in iraq.,/Users/mekot/mcp-files/timmeko-dot-com/flickr/empty-boots_4315205826_o.jpg,,more,Empty boots,empty-boots_4315205826_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/empty-boots_4315205826_o.jpg
Energy in Virginia,8/25/11,https://flickr.com/photos/timmeko/6080829654/,Poster that I created for the Science Museum of Virginia that displays everything about energy in Virginia. A super-high resolution zoomable version is available here: zoom.it/Vzn9,/Users/mekot/mcp-files/timmeko-dot-com/flickr/energy-in-virginia_6080829654_o.jpg,1,more,Energy in Virginia,energy-in-virginia_6080829654_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/energy-in-virginia_6080829654_o.jpg
Evapotranspiration ratio vs precipitation,9/11/09,https://flickr.com/photos/timmeko/3909050309/,,/Users/mekot/mcp-files/timmeko-dot-com/flickr/evapotranspiration-ratio-vs-precipitation_3909050309_o.jpg,,more,Evapotranspiration ratio vs precipitation,evapotranspiration-ratio-vs-precipitation_3909050309_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/evapotranspiration-ratio-vs-precipitation_3909050309_o.jpg
Exploring the buckeye state,8/3/09,https://flickr.com/photos/timmeko/3785534349/,"This was a bi-monthly graphic that Tom Baker and I worked on. Each month, we would profile a different state (in the order they were granted statehood).",/Users/mekot/mcp-files/timmeko-dot-com/flickr/exploring-the-buckeye-state_3785534349_o.jpg,1,more,Exploring the buckeye state,exploring-the-buckeye-state_3785534349_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/exploring-the-buckeye-state_3785534349_o.jpg
Feeling the sting,1/30/10,https://flickr.com/photos/timmeko/4314470041/,Illustration centerpiece design about the declining honey bee population,/Users/mekot/mcp-files/timmeko-dot-com/flickr/feeling-the-sting_4314470041_o.jpg,1,more,Feeling the sting,feeling-the-sting_4314470041_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/feeling-the-sting_4314470041_o.jpg
Financing Public Higher Education,12/14/15,https://flickr.com/photos/timmeko/23121189894/,webapp.urban.org/higher-education/,/Users/mekot/mcp-files/timmeko-dot-com/flickr/financing-public-higher-education_23121189894_o.png,,more,Financing Public Higher Education,financing-public-higher-education_23121189894_o.png,/Users/mekot/mcp-files/timmeko-dot-com/flickr/financing-public-higher-education_23121189894_o.png
Financing Public Higher Education,12/14/15,https://flickr.com/photos/timmeko/23640836402/,webapp.urban.org/higher-education/,/Users/mekot/mcp-files/timmeko-dot-com/flickr/financing-public-higher-education_23640836402_o.png,,more,Financing Public Higher Education,financing-public-higher-education_23640836402_o.png,/Users/mekot/mcp-files/timmeko-dot-com/flickr/financing-public-higher-education_23640836402_o.png
Financing Public Higher Education,12/14/15,https://flickr.com/photos/timmeko/23749329095/,webapp.urban.org/higher-education/,/Users/mekot/mcp-files/timmeko-dot-com/flickr/financing-public-higher-education_23749329095_o.png,,more,Financing Public Higher Education,financing-public-higher-education_23749329095_o.png,/Users/mekot/mcp-files/timmeko-dot-com/flickr/financing-public-higher-education_23749329095_o.png
Flora,9/11/09,https://flickr.com/photos/timmeko/3909049075/,,/Users/mekot/mcp-files/timmeko-dot-com/flickr/flora_3909049075_o.jpg,1,more,Flora,flora_3909049075_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/flora_3909049075_o.jpg
Following the Donors Trust Money Trail,3/26/13,https://flickr.com/photos/timmeko/8592634082/,Interactive diagram for the Center for Public Integrity: www.publicintegrity.org/2013/02/14/12151/following-donors...,/Users/mekot/mcp-files/timmeko-dot-com/flickr/following-the-donors-trust-money-trail_8592634082_o.png,1,more,Following the Donors Trust Money Trail,following-the-donors-trust-money-trail_8592634082_o.png,/Users/mekot/mcp-files/timmeko-dot-com/flickr/following-the-donors-trust-money-trail_8592634082_o.png
Fraser river,8/3/09,https://flickr.com/photos/timmeko/3785524521/,,/Users/mekot/mcp-files/timmeko-dot-com/flickr/fraser-river_3785524521_o.jpg,,more,Fraser river,fraser-river_3785524521_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/fraser-river_3785524521_o.jpg
Geology of Natural Gas Resources,9/2/11,https://flickr.com/photos/timmeko/6106057777/,,/Users/mekot/mcp-files/timmeko-dot-com/flickr/geology-of-natural-gas-resources_6106057777_o.jpg,1,more,Geology of Natural Gas Resources,geology-of-natural-gas-resources_6106057777_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/geology-of-natural-gas-resources_6106057777_o.jpg
Getting bigger,1/30/10,https://flickr.com/photos/timmeko/4314470011/,A1 design of fictional Athens Ohio newspaper that I designed from the ground up,/Users/mekot/mcp-files/timmeko-dot-com/flickr/getting-bigger_4314470011_o.jpg,,more,Getting bigger,getting-bigger_4314470011_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/getting-bigger_4314470011_o.jpg
Ghana,8/28/12,https://flickr.com/photos/timmeko/7880054990/,Map of Ghana for a UI proposal,/Users/mekot/mcp-files/timmeko-dot-com/flickr/ghana_7880054990_o.jpg,,more,Ghana,ghana_7880054990_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/ghana_7880054990_o.jpg
Golden Toad,11/5/10,https://flickr.com/photos/timmeko/5147621600/,,/Users/mekot/mcp-files/timmeko-dot-com/flickr/golden-toad_5147621600_o.jpg,,more,Golden Toad,golden-toad_5147621600_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/golden-toad_5147621600_o.jpg
Grand Canyon,8/3/09,https://flickr.com/photos/timmeko/3786329560/,,/Users/mekot/mcp-files/timmeko-dot-com/flickr/grand-canyon_3786329560_o.jpg,,more,Grand Canyon,grand-canyon_3786329560_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/grand-canyon_3786329560_o.jpg
Great smoky mountains,8/3/09,https://flickr.com/photos/timmeko/3785530843/,,/Users/mekot/mcp-files/timmeko-dot-com/flickr/great-smoky-mountains_3785530843_o.jpg,,more,Great smoky mountains,great-smoky-mountains_3785530843_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/great-smoky-mountains_3785530843_o.jpg
Greenhouse Gases,11/5/10,https://flickr.com/photos/timmeko/5147010881/,A look at global greenhouse gas emissions,/Users/mekot/mcp-files/timmeko-dot-com/flickr/greenhouse-gases_5147010881_o.jpg,,more,Greenhouse Gases,greenhouse-gases_5147010881_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/greenhouse-gases_5147010881_o.jpg
Hoop dreams,8/3/09,https://flickr.com/photos/timmeko/3785535077/,Locating every high school to ever appear in the state basketball final four. The sports editor and I spent two days plotting every school.,/Users/mekot/mcp-files/timmeko-dot-com/flickr/hoop-dreams_3785535077_o.jpg,1,more,Hoop dreams,hoop-dreams_3785535077_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/hoop-dreams_3785535077_o.jpg
How a Lightstick works,11/5/10,https://flickr.com/photos/timmeko/5147613976/,,/Users/mekot/mcp-files/timmeko-dot-com/flickr/how-a-lightstick-works_5147613976_o.jpg,,more,How a Lightstick works,how-a-lightstick-works_5147613976_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/how-a-lightstick-works_5147613976_o.jpg
How your district did,9/7/09,https://flickr.com/photos/timmeko/3897719620/,An interactive list of central Ohio's school districts and thier scores on the 2009 school report card. This interactive package was built in order to be updated quickly from a spreadsheet file. Modifying and updating for another purpose would take no more than five minutes.,/Users/mekot/mcp-files/timmeko-dot-com/flickr/how-your-district-did_3897719620_o.png,,more,How your district did,how-your-district-did_3897719620_o.png,/Users/mekot/mcp-files/timmeko-dot-com/flickr/how-your-district-did_3897719620_o.png
Human Trafficking,8/4/09,https://flickr.com/photos/timmeko/3788354829/,Interactive package about human trafficking in central Ohio. audio.dispatch.com/flash/human_trafficking/trafficking.html,/Users/mekot/mcp-files/timmeko-dot-com/flickr/human-trafficking_3788354829_o.png,,more,Human Trafficking,human-trafficking_3788354829_o.png,/Users/mekot/mcp-files/timmeko-dot-com/flickr/human-trafficking_3788354829_o.png
Huntington Park: An Insiders view,8/4/09,https://flickr.com/photos/timmeko/3789165210/,Interactive look at the new Columbus Clippers baseball park. I shot 360 degree panoramic photographs from eight points within the park. audio.dispatch.com/flash/huntington/huntington.html,/Users/mekot/mcp-files/timmeko-dot-com/flickr/huntington-park-an-insiders-view_3789165210_o.png,1,more,Huntington Park: An Insiders view,huntington-park-an-insiders-view_3789165210_o.png,/Users/mekot/mcp-files/timmeko-dot-com/flickr/huntington-park-an-insiders-view_3789165210_o.png
Huntington Park,8/3/09,https://flickr.com/photos/timmeko/3785532451/,,/Users/mekot/mcp-files/timmeko-dot-com/flickr/huntington-park_3785532451_o.jpg,,more,Huntington Park,huntington-park_3785532451_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/huntington-park_3785532451_o.jpg
Ice melt,1/21/10,https://flickr.com/photos/timmeko/4291692731/,Showing how glaciers have melted in Peru due to global warming.,/Users/mekot/mcp-files/timmeko-dot-com/flickr/ice-melt_4291692731_o.jpg,,more,Ice melt,ice-melt_4291692731_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/ice-melt_4291692731_o.jpg
In the groove,1/21/10,https://flickr.com/photos/timmeko/4292431022/,The PGA is enacting new rules that change the way the grooves on the club face can be shaped.,/Users/mekot/mcp-files/timmeko-dot-com/flickr/in-the-groove_4292431022_o.jpg,1,more,In the groove,in-the-groove_4292431022_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/in-the-groove_4292431022_o.jpg
Increasing door security,3/3/10,https://flickr.com/photos/timmeko/4404171179/,A look at a few ways to bulk up your doors.,/Users/mekot/mcp-files/timmeko-dot-com/flickr/increasing-door-security_4404171179_o.jpg,1,more,Increasing door security,increasing-door-security_4404171179_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/increasing-door-security_4404171179_o.jpg
Inflation,8/3/09,https://flickr.com/photos/timmeko/3785517215/,A look at inflation over the past few years.,/Users/mekot/mcp-files/timmeko-dot-com/flickr/inflation_3785517215_o.jpg,,more,Inflation,inflation_3785517215_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/inflation_3785517215_o.jpg
Initial Income Eligibility Thresholds,2/21/12,https://flickr.com/photos/timmeko/6916573493/,Design mockup for interactive map.,/Users/mekot/mcp-files/timmeko-dot-com/flickr/initial-income-eligibility-thresholds_6916573493_o.jpg,,more,Initial Income Eligibility Thresholds,initial-income-eligibility-thresholds_6916573493_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/initial-income-eligibility-thresholds_6916573493_o.jpg
Inside a scrubber,8/3/09,https://flickr.com/photos/timmeko/3785528835/,,/Users/mekot/mcp-files/timmeko-dot-com/flickr/inside-a-scrubber_3785528835_o.jpg,1,more,Inside a scrubber,inside-a-scrubber_3785528835_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/inside-a-scrubber_3785528835_o.jpg
Inside the Conclave,2/28/13,https://flickr.com/photos/timmeko/8515024519/,The world watches with interest as cardinals gather in conclave to elect the next pope. This infographic was produced for the Catholic News Service.    The making of video can be seen here: youtu.be/-HfeVTVHdUk,/Users/mekot/mcp-files/timmeko-dot-com/flickr/inside-the-conclave_8515024519_o.jpg,1,more,Inside the Conclave,inside-the-conclave_8515024519_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/inside-the-conclave_8515024519_o.jpg
Interactive graphics,8/4/09,https://flickr.com/photos/timmeko/3788352297/,"I designed and programmed this interactive package about Buster Douglas, a Columbus native. Features include an interactive timeline with archived stories, photos and other content. video",/Users/mekot/mcp-files/timmeko-dot-com/flickr/interactive-graphics_3788352297_o.png,,more,Interactive graphics,interactive-graphics_3788352297_o.png,/Users/mekot/mcp-files/timmeko-dot-com/flickr/interactive-graphics_3788352297_o.png
Knee ligaments,1/21/10,https://flickr.com/photos/timmeko/4292432388/,Showing the ligaments of the knee.,/Users/mekot/mcp-files/timmeko-dot-com/flickr/knee-ligaments_4292432388_o.jpg,,more,Knee ligaments,knee-ligaments_4292432388_o.jpg,/Users/mekot/mcp-files/timmeko-dot-com/flickr/knee-ligaments_4292432388_o.jpg
